1557,"Bond Air Services",NULL,"","RHD","RED HEAD","United Kingdom","N"
1558,"Business Airfreight",NULL,"","RLR","RATTLER","United States","N"
1559,"BAC Express Airlines",NULL,"","RPX","RAPEX","United Kingdom","N"
1560,"Boscombe Down DERA (Formation)",NULL,"","RRS","BLACKBOX","United Kingdom","N"
1561,"Business Jet Sweden",NULL,"","SCJ","SCANJET","Sweden","N"
1562,"British Airways Shuttle",NULL,"","SHT","SHUTTLE","United Kingdom","N"
1563,"British Sky Broadcasting",NULL,"","SKH","SKYNEWS","United Kingdom","N"
1564,"Bell Helicopter Textron",NULL,"","TXB","TEXTRON","Canada","N"
1565,"Buzzaway Limited",NULL,"","UKA","UKAY","United Kingdom","N"
1566,"Biz Jet Charter",NULL,"","VLX","AVOLAR","United States","N"
1567,"Blue Chip Jet",NULL,"","VOL","BLUE SPEED","Sweden","N"
1568,"BAE Systems",NULL,"","WFD","AVRO","United Kingdom","N"
1569,"BAE Systems",NULL,"","WTN","TARNISH","United Kingdom","N"
1570,"Baseops International",NULL,"","XBO","","United States","N"
1571,"Bureau Veritas",NULL,"","XDA","","France","N"
1572,"British Airways",NULL,"","XMS","SANTA","United Kingdom","N"
1573,"Boskovic Air Charters Limited",NULL,"","ZBA","BOSKY","Kenya","N"
1574,"C Air Jet Airlines",NULL,"","SRJ","SYRJET","Syrian Arab Republic","N"
1575,"C N Air",NULL,"","ORO","CAPRI","Spain","N"
1576,"C and M Aviation",NULL,"","TIP","TRANSPAC","United States","N"
1577,"C&M Airways",NULL,"","RWG","RED WING","United States","N"
1578,"C.S.P.",NULL,"","RMU"," Societe","AIR-MAUR","N"
1579,"CABI",NULL,"","CBI","CABI","Ukraine","N"
1580,"CAI",NULL,"","CPI","AIRCAI","Italy","N"
1581,"CAL Cargo Air Lines",NULL,"5C","ICL","CAL","Israel","Y"
1582,"CAM Air Management",NULL,"","CMR","CAMEO","United Kingdom","N"
1583,"CATA L",NULL,"","CTZ","CATA","Argentina","N"
1584,"CCF Manager Airline",NULL,"","CCF","TOMCAT","Germany","N"
1585,"CEDTA (Compania Ecuatoriana De Transportes Aereos)",NULL,"","CED","CEDTA","Ecuador","N"
1586,"CHC Denmark",NULL,"","HBI","HELIBIRD","Denmark","N"
1587,"CHC Helicopters",NULL,"","HEM","HEMS","Australia","N"
1588,"CHC Airways",NULL,"AW","SCH","","Netherlands","N"
1589,"CHC Helikopter Service",NULL,"","HKS","HELIBUS","Norway","N"
1590,"CI-Tours",NULL,"","VCI","CI-TOURS","Ivory Coast","N"
1591,"CKC Services",NULL,"","CKC","","United States","N"
1592,"CM Stair",NULL,"","CMZ","CEE-EM STAIRS","Mauritania","N"
1593,"CNET",NULL,"","CNT","KNET","France","N"
1594,"COAPA AIR",NULL,"","OAP","COAPA","Mexico","N"
1595,"COMAV",NULL,"","PDR","SPEEDSTER","Namibia","N"
1596,"CRI Helicopters Mexico",NULL,"","CRH","HELI-MEX","Mexico","N"
1597,"CSA Air",NULL,"","IRO","IRON AIR","United States","N"
1598,"CSE Aviation",NULL,"","CSE","OXFORD","United Kingdom","N"
1599,"CTK Network Aviation",NULL,"","CTQ","CITYLINK","Ghana","N"
1600,"Cabair College of Air Training",NULL,"","CBR","CABAIR","United Kingdom","N"
1601,"Cabo Verde Express",NULL,"","CVE","KABEX","Cape Verde","N"
1602,"Caernarfon Airworld",NULL,"","CWD","AMBASSADOR","United Kingdom","N"
1603,"Cairo Air Transport Company",NULL,"","CCE","","Egypt","N"
1604,"Cal Gulf Aviation",NULL,"","CGC","CAL-GULF","Sao Tome and Principe","N"
1605,"Cal-West Aviation",NULL,"","REZ","CAL AIR","United States","N"
1606,"California Air Shuttle",NULL,"","CSL","CALIFORNIA SHUTTLE","United States","N"
1607,"Calima Aviacion",NULL,"XG","CLI","CALIMA","Spain","Y"
1608,"Calm Air",NULL,"MO","CAV","CALM AIR","Canada","N"
1609,"Camai Air",NULL,"R9","CAM","AIR CAMAI","United States","N"
1610,"Cambodia Airlines",NULL,"","KHM","CAMBODIA AIRLINES","Cambodia","N"
1611,"Cameroon Airlines",NULL,"UY","UYC","CAM-AIR","Cameroon","N"
1612,"Campania Helicopteros De Transporte",NULL,"","HSO","HELIASTURIAS","Spain","N"
1613,"CanJet",NULL,"C6","CJA","CANJET","Canada","N"
1614,"Canada Jet Charters",NULL,"","PIL","PINNACLE","Canada","N"
1615,"Canadian Airlines",NULL,"CP","CDN","CANADIAN","Canada","Y"
1616,"Canadian Coast Guard",NULL,"","CTG","CANADIAN COAST GUARD","Canada","N"
1617,"Canadian Eagle Aviation",NULL,"","HIA","HAIDA","Canada","N"
1618,"Canadian Forces",NULL,"","CFC","CANFORCE","Canada","N"
1619,"Canadian Global Air Ambulance",NULL,"","BZD","BLIZZARD","Canada","N"
1620,"Canadian Helicopters",NULL,"","CDN","CANADIAN","Canada","N"
1621,"Canadian Interagency Forest Fire Centre",NULL,"","TKR","TANKER","Canada","N"
1622,"Canadian National Telecommunications",NULL,"","XNC","","Canada","N"
1623,"Canadian North",NULL,"5T","MPE","EMPRESS","Canada","Y"
1624,"Canadian Regional Airlines",NULL,"","CDR","CANADIAN REGIONAL","Canada","N"
1625,"Canadian Warplane Heritage Museum",NULL,"","CWH","WARPLANE HERITAGE","Canada","N"
1626,"Canadian Western Airlines",NULL,"W2","CWA","CANADIAN WESTERN","Canada","N"
1627,"Canair",NULL,"","CWW","CANAIR","China","N"
1628,"Cancun Air",NULL,"","CUI","CAN-AIR","Mexico","N"
1629,"Cape Air",NULL,"9K","KAP","CAIR","United States","Y"
1630,"Cape Air Transport",NULL,"","CTO","","Australia","N"
1631,"Cape Central Airways",NULL,"","SEM","SEMO","United States","N"
1632,"Cape Smythe Air",NULL,"","CMY","CAPE SMYTHE AIR","United States","N"
1633,"Capital Air Service",NULL,"","CPX","CAPAIR","United States","N"
1634,"Capital Airlines",NULL,"","CPD","CAPITAL DELTA","Kenya","N"
1635,"Capital Airlines Limited",NULL,"","NCP","CAPITAL SHUTTLE","Nigeria","N"
1636,"Capital Cargo International Airlines",NULL,"PT","CCI","CAPPY","United States","N"
1637,"Capital City Air Carriers",NULL,"","CCQ","CAP CITY","United States","N"
1638,"Capital Trading Aviation",NULL,"","EGL","PRESTIGE","United Kingdom","N"
1639,"Capitol Air Express",NULL,"","CEX","CAPITOL EXPRESS","United States","N"
1640,"Capitol Wings Airline",NULL,"","CWZ","CAPWINGS","United States","N"
1641,"Caravan Air",NULL,"","VAN","CAMEL","Mauritania","N"
1642,"Cardiff Wales Flying Club",NULL,"","CWN","CAMBRIAN","United Kingdom","N"
1643,"Cardinal/Air Virginia",NULL,"","FVA","AIR VIRGINIA","United States","N"
1644,"Cardolaar",NULL,"","GOL","CARGOLAAR","Namibia","N"
1645,"Cards Air Services",NULL,"","CDI","CARDS","Philippines","N"
1646,"Care Flight",NULL,"","CFH","CARE FLIGHT","Australia","N"
1647,"Carga Aerea Dominicana",NULL,"","CDM","CARGA AEREA","Dominican Republic","N"
1648,"Carga Express Internacional",NULL,"","EST","CARGAINTER","Mexico","N"
1649,"Cargo 360",NULL,"GG","GGC","LONG-HAUL","United States","N"
1650,"Cargo Express",NULL,"","MCX","MAURICARGO","Mauritania","N"
1651,"Cargo Ivoire",NULL,"","CRV","CARGOIV","Ivory Coast","N"
1652,"Cargo Link (Caribbean)",NULL,"","CLM","CARGO LINK","Barbados","N"
1653,"Cargo Three",NULL,"","CTW","THIRD CARGO","Panama","N"
1654,"Cargoitalia",NULL,"2G","CRG","WHITE PELICAN","Italy","N"
1655,"Cargojet Airways",NULL,"W8","CJT","CARGOJET","Canada","N"
1656,"Cargolux",NULL,"CV","CLX","CARGOLUX","Luxembourg","N"
1657,"Cargoman",NULL,"","CGM","HOTEL CHARLIE","Oman","N"
1658,"Carib Aviation",NULL,"","DEL","RED TAIL","Antigua and Barbuda","N"
1659,"Carib Express",NULL,"","BCB","WAVEBIRD","Barbados","N"
1660,"Caribair",NULL,"","CBC","CARIBAIR","Dominican Republic","N"
1661,"Caribbean Air Cargo",NULL,"","DCC","CARICARGO","Barbados","N"
1662,"Caribbean Air Transport",NULL,"","CLT","CARIBBEAN","Netherlands","N"
1663,"Caribbean Airlines",NULL,"BW","BWA","CARIBBEAN AIRLINES","Trinidad and Tobago","Y"
1664,"Caribbean Airways",NULL,"","IQQ","CARIBJET","Barbados","N"
1665,"Caribbean Express",NULL,"","TLC","CARIB-X","United States","N"
1666,"Caribbean Star Airlines",NULL,"8B","GFI","CARIB STAR","Antigua and Barbuda","N"
1667,"Caribintair",NULL,"","CRT","CARIBINTAIR","Haiti","N"
1668,"Carill Aviation",NULL,"","CVG","CARILL","United Kingdom","N"
1669,"Carpatair",NULL,"V3","KRP","CARPATAIR","Romania","Y"
1670,"Carranza",NULL,"","CRR","CARRANZA","Chile","N"
1671,"Carroll Air Service",NULL,"","ULS","ULSTER","United States","N"
1672,"Casement Aviation",NULL,"","CMT","CASEMENT","United States","N"
1673,"Casino Airline",NULL,"","CSO","CASAIR","United States","N"
1674,"Casper Air Service",NULL,"","CSP","CASPER AIR","United States","N"
1675,"Caspian Airlines",NULL,"RV","CPN","CASPIAN","Iran","Y"
1676,"Castle Aviation",NULL,"","CSJ","CASTLE","United States","N"
1677,"Cat Aviation",NULL,"","CAZ","EUROCAT","Switzerland","N"
1678,"Catalina Flying Boats",NULL,"","CBT","CATALINA AIR","United States","N"
1679,"Catex",NULL,"","TEX","CATEX","France","N"
1680,"Cathay Pacific",NULL,"CX","CPA","CATHAY","Hong Kong SAR of China","Y"
1681,"Caverton Helicopters",NULL,"","CJR","CAVERTON AIR","Nigeria","N"
1682,"Cayman Airways",NULL,"KX","CAY","CAYMAN","Cayman Islands","Y"
1683,"Cebu Pacific",NULL,"5J","CEB","CEBU AIR","Philippines","Y"
1684,"Cecil Aviation",NULL,"","CIL","CECIL","United Kingdom","N"
1685,"Cega Aviation",NULL,"","CEG","CEGA","United Kingdom","N"
1686,"Celtic Airways",NULL,"","CEC","CELTAIR","United Kingdom","N"
1687,"Celtic West",NULL,"","CWE","CELTIC","United Kingdom","N"
1688,"Centavia",NULL,"7N","CNA","","Serbia","N"
1689,"Cente D'Essais En Vol",NULL,"","CEV","CENTEV","France","N"
1690,"Centennial Airlines",NULL,"","CNL","WYO-AIR","United States","N"
1691,"Centennial Flight Centre",NULL,"","CNS","CENTENNIAL","Canada","N"
1692,"Center Vol",NULL,"","CVO","CENTERVOL","Spain","N"
1693,"Center-South",NULL,"","CTS","CENTER-SOUTH","Russia","N"
1694,"Centrafrican Airlines",NULL,"","CET","CENTRAFRICAIN","Central African Republic","N"
1695,"Central Air Express",NULL,"","CAX","CENTRAL EXPRESS","Democratic Republic of Congo","N"
1696,"Central Airlines",NULL,"","CTL","CENTRAL COMMUTER","United States","N"
1697,"Central Airways",NULL,"","CNY","CENTRAL LEONE","Sierra Leone","N"
1698,"Central American Airlines",NULL,"","ACN","AEROCENTRO","Nicaragua","N"
1699,"Central Aviation",NULL,"","YOG","YOGAN AIR","United States","N"
1700,"Central Connect Airlines",NULL,"","CCG","","Czech Republic","Y"
1701,"Central De Discos De Reynosa",NULL,"","DRN","DISCOS REYNOSA","Mexico","N"
1702,"Central European Airlines",NULL,"","CMA","EUROCENTRAL","Czech Republic","N"
1703,"Central Flying Service",NULL,"","CHA","CHARTER CENTRAL","United States","N"
1704,"Central Mongolia Airways",NULL,"","CEM","CENTRAL MONGOLIA","Mongolia","N"
1705,"Central Mountain Air",NULL,"","GLR","GLACIER","Canada","N"
1706,"Central Queensland Aviation College",NULL,"","CQC","","Australia","N"
1707,"Central Skyport",NULL,"","CSI","SKYPORT","United States","N"
1708,"Centralwings",NULL,"C0","CLW","CENTRALWINGS","Poland","Y"
1709,"Centre Airlines",NULL,"","DTV","DUTCH VALLEY","United States","N"
1710,"Centre of Applied Geodynamica",NULL,"","CGS","GEO CENTRE","Russia","N"
1711,"Centre-Avia",NULL,"J7","CVC","AVIACENTRE","Russia","N"
1712,"Centro De Helicopteros Corporativos",NULL,"","CCV","HELICORPORATIVO","Mexico","N"
1713,"Centro de Formacion Aeronautica de Canarias",NULL,"","ACF","FORCAN","Spain","N"
1714,"Centurion Air Cargo",NULL,"WE","CWC","CHALLENGE CARGO","United States","N"
1715,"Century Aviation",NULL,"","URY","CENTURY AVIA","Mexico","N"
1716,"Century Aviation International",NULL,"","HAI","","Canada","N"
1717,"Certified Air Dispatch",NULL,"","XAD","","United States","N"
1718,"Cetraca Aviation Service",NULL,"","CER","CETRACA","Democratic Republic of the Congo","N"
1719,"Chabahar Airlines",NULL,"","IRU","CHABAHAR","Iran","N"
1720,"Chalair Aviation",NULL,"","CLG","CHALLAIR","France","N"
1721,"Chalk's Ocean Airways",NULL,"OP","CHK","CHALKS","United States","N"
1722,"Challenge Air Transport",NULL,"","CLS","AIRISTO","Germany","N"
1723,"Challenge Aviation",NULL,"","CHS","CHALLENGE AVIATION","Australia","N"
1724,"Challenge International Airlines",NULL,"","OFF","CHALLENGE AIR","United States","N"
1725,"AC Challenge Aero",NULL,"","CHG","SKY CHALLENGER","Ukraine","N"
1726,"Champagne Airlines",NULL,"","CPH","CHAMPAGNE","France","N"
1727,"Champion Air",NULL,"MG","CCP","CHAMPION AIR","United States","N"
1728,"Chanchangi Airlines",NULL,"","NCH","CHANCHANGI","Nigeria","N"
1729,"Changan Airlines",NULL,"2Z","CGN","CHANGAN","China","N"
1730,"Channel Island Aviation",NULL,"","CHN","CHANNEL","United States","N"
1731,"Chantilly Air",NULL,"","WML","MARLIN","United States","N"
1732,"Chaparral Airlines",NULL,"","CPL","CHAPARRAL","United States","N"
1733,"Chari Aviation Services",NULL,"S8","CSU","CHARI SERVICE","Chad","N"
1734,"Charlan Air Charter",NULL,"","CAH","CHARLAN","South Africa","N"
1735,"Charlie Hammonds Flying Service",NULL,"","HMD","HAMMOND","United States","N"
1736,"Charlotte Air National Guard",NULL,"","CGD","","United States","N"
1737,"Charter Air",NULL,"","CHW","CHARTER WIEN","Austria","Y"
1738,"Chartright Air",NULL,"","HRT","CHARTRIGHT","Canada","N"
1739,"Chautauqua Airlines",NULL,"RP","CHQ","CHAUTAUQUA","United States","Y"
1740,"Cheboksary Airenterprise JSC",NULL,"","CBB","CHEBAIR","Russia","N"
1741,"Chemech Aviation",NULL,"","CHM","","Pakistan","N"
1742,"Cherline",NULL,"","CHZ","CHERL","Russia","N"
1743,"Chernomor-Avia",NULL,"","CMK","CHERAVIA","Russia","N"
1744,"Cherokee Express",NULL,"","CBM","BLUE MAX","United States","N"
1745,"Cherry Air",NULL,"","CCY","CHERRY","United States","N"
1746,"Chesapeake Air Service",NULL,"","CAB","CHESAPEAKE AIR","United States","N"
1747,"Chevron U.S.A",NULL,"","CVR","CHEVRON","United States","N"
1748,"Cheyenne Airways",NULL,"","CYA","CHEYENNE AIR","United States","N"
1749,"Chicago Air",NULL,"","CGO","WILD ONION","United States","N"
1750,"Chicago Express",NULL,"C8","WDY","WINDY CITY","United States","N"
1751,"Chief Rat Flight Services",NULL,"","RAT","RIVERRAT","South Africa","N"
1752,"Chilchota Taxi Aereo",NULL,"","CCH","CHILCHOTA","Mexico","N"
1753,"Chilcotin Caribou Aviation",NULL,"","DES","CHILCOTIN","Canada","N"
1754,"Chilliwack Aviation",NULL,"","CAD","CHILLIWACKAIR","Canada","N"
1755,"Chim-Nir Aviation",NULL,"","ETN","CHMINIR","Israel","N"
1756,"China Airlines",NULL,"CI","CAL","DYNASTY","Taiwan","Y"
1757,"China Cargo Airlines",NULL,"CK","CKK","CARGO KING","China","N"
1758,"China Eastern Airlines",NULL,"MU","CES","CHINA EASTERN","China","Y"
1759,"China Express Airlines",NULL,"","HXA","CHINA EXPRESS","China","N"
1760,"China Flying Dragon Aviation",NULL,"","CFA","FEILONG","China","N"
1761,"China General Aviation Corporation",NULL,"","CTH","TONGHANG","China","N"
1762,"China National Aviation Corporation",NULL,"","CAG","CHINA NATIONAL","China","N"
1763,"China Northern Airlines",NULL,"CJ","CBF","CHINA NORTHERN","China","N"
1764,"China Northwest Airlines",NULL,"WH","CNW","CHINA NORTHWEST","China","N"
1765,"China Ocean Helicopter Corporation",NULL,"","CHC","CHINA HELICOPTER","China","N"
1766,"China Postal Airlines",NULL,"8Y","CYZ","CHINA POST","China","N"
1767,"China Southern Airlines",NULL,"CZ","CSN","CHINA SOUTHERN","China","Y"
1768,"China Southwest Airlines",NULL,"","CXN","CHINA SOUTHWEST","China","N"
1769,"China United Airlines",NULL,"HR","CUA","LIANHANG","China","Y"
1770,"China Xinhua Airlines",NULL,"XO","CXH","XINHUA","China","N"
1771,"Yunnan Airlines",NULL,"3Q","CYH","YUNNAN","China","Y"
1772,"Chinguetti Airlines",NULL,"","CGU","CHINGUETTI","Mauritania","N"
1773,"Chipola Aviation",NULL,"","CEP","CHIPOLA","United States","N"
1774,"Chippewa Air Commuter",NULL,"","CPW","CHIPPEWA-AIR","United States","N"
1775,"Chitaavia",NULL,"X7","CHF","CHITA","Russia","N"
1776,"Christman Air System",NULL,"","CAS","CHRISTMAN","United States","N"
1777,"Christophorus Flugrettungsverein",NULL,"","OEC","CHRISTOPHORUS","Austria","N"
1778,"Chrome Air Services",NULL,"","CHO","CHROME AIR","United States","N"
1779,"Church Aircraft",NULL,"","CHU","CHURCHAIR","United States","N"
1780,"Cielos Airlines",NULL,"A2","CIU","CIELOS","Peru","N"
1781,"Cimber Air",NULL,"QI","CIM","CIMBER","Denmark","Y"
1782,"Cirrus",NULL,"","RRU","HELICIRRUS","Chile","N"
1783,"Cirrus Air",NULL,"","NTS","NITE STAR","United States","N"
1784,"Cirrus Airlines",NULL,"C9","RUS","CIRRUS AIR","Germany","Y"
1785,"Cirrus Middle East",NULL,"","JTI","","Lebanon","N"
1786,"Citationshares",NULL,"","FIV","FIVE STAR","United States","N"
1787,"Citibank",NULL,"","XCX","","United States","N"
1788,"Citic General Aviation",NULL,"","HZX","ZHONGXIN","China","N"
1789,"City Airline",NULL,"CF","SDR","SWEDESTAR","Sweden","Y"
1790,"City Connexion Airlines",NULL,"G3","CIX","CONNEXION","Burundi","Y"
1791,"City of Bangor",NULL,"","XBG","","United States","N"
1792,"CityJet",NULL,"WX","BCY","CITY-IRELAND","Ireland","Y"
1793,"Cityair (Chester) Limited",NULL,"","CAQ","AIR CHESTER","United Kingdom","N"
1794,"Cityfly",NULL,"","CII","CITYFLY","Italy","N"
1795,"BA CityFlyer",NULL,"CJ","CFE","FLYER","United Kingdom","Y"
1796,"Cityline Hungary",NULL,"","CNB","CITYHUN","Hungary","N"
1797,"Citylink Airlines",NULL,"","HSR","HOOSIER","United States","N"
1798,"Civair Airways",NULL,"","CIW","CIVFLIGHT","South Africa","N"
1799,"Civil Air Patrol South Carolina Wing",NULL,"","BKR","BOX KAR","United States","N"
1800,"Civil Air Transport",NULL,"CT","CAT","Mandarin","Taiwan","N"
1801,"Civil Aviation Authority",NULL,"","CIA","CALIMERA","Slovakia","N"
1802,"Civil Aviation Authority of New Zealand",NULL,"","CIV","CIVAIR","New Zealand","N"
1803,"Civil Aviation Inspectorate of the Czech Republic",NULL,"","CBA","CALIBRA","Czech Republic","N"
1804,"Claessens International Limited",NULL,"","FMC","CLAESSENS","United Kingdom","N"
1805,"Clark Aviation",NULL,"","CLK","CLARKAIR","United States","N"
1806,"Clasair",NULL,"","CSF","CALEDONIAN","United Kingdom","N"
1807,"Clay Lacy Aviation",NULL,"","CLY","CLAY-LACY","United States","N"
1808,"Click Airways",NULL,"","CGK","CLICK AIR","Kyrgyzstan","Y"
1809,"Cloud 9 Air Charters",NULL,"","CLZ","CLOUDLINE","South Africa","N"
1810,"Clowes Estates Limited",NULL,"","CLD","CLOWES","United Kingdom","N"
1811,"Club 328",NULL,"","SDJ","SPACEJET","United Kingdom","N"
1812,"Club Air",NULL,"6P","ISG","CLUBAIR","Italy","N"
1813,"Coast Air",NULL,"BX","CST","COAST CENTER","Norway","N"
1814,"Coastal Air",NULL,"DQ","","U.S. Virgin Islands","United States","Y"
1815,"Coastal Air Transport",NULL,"","TCL","TRANS COASTAL","United States","N"
1816,"Coastal Airways",NULL,"","CNG","SID-AIR","United States","N"
1817,"Coastal Travels",NULL,"","CSV","COASTAL TRAVEL","Tanzania","N"
1818,"Cohlmia Aviation",NULL,"","CHL","COHLMIA","United States","N"
1819,"Colaereos",NULL,"","OLR","COLAEREOS","Ecuador","N"
1820,"Colemill Enterprises",NULL,"","CLE","COLEMILL","United States","N"
1821,"Colgan Air",NULL,"9L","CJC","COLGAN","United States","Y"
1822,"Colibri Aviation",NULL,"","CAE","HUMMINGBIRD","Canada","N"
1823,"Colt International",NULL,"","CCX","","United States","N"
1824,"Columbia Airlines",NULL,"","COL","COLAIR","Canada","N"
1825,"Columbia Helicopters",NULL,"","WCO","COLUMBIA HELI","United States","N"
1826,"Columbus Air Transport",NULL,"","KLR","KAY-LER","United States","N"
1827,"Colvin Aviation",NULL,"","GHP","GRASSHOPPER EX","United States","N"
1828,"Comair",NULL,"OH","COM","COMAIR","United States","Y"
1829,"Comair",NULL,"MN","CAW","COMMERCIAL","South Africa","Y"
1830,"Comed Group",NULL,"","CDE","COMEX","United Kingdom","N"
1831,"Comeravia",NULL,"","CVV","COMERAVIA","Venezuela","N"
1832,"Comercial Aerea",NULL,"","CRS","COMERCIAL AEREA","Mexico","N"
1833,"Comet Airlines",NULL,"","CMG","SUNSPY","Nigeria","N"
1834,"Comfort Air",NULL,"","FYN","FLYNN","Germany","N"
1835,"Comlux Aviation",NULL,"","CLA","COMLUX","Switzerland","N"
1836,"Commair Aviation",NULL,"","CMH","COMMODORE","United Kingdom","N"
1837,"Commandement Du Transport Aerien Militaire Francais",NULL,"","CTM","COTAM","France","N"
1838,"Commander Air Charter",NULL,"","CML","COMMANDAIR","Canada","N"
1839,"Commander Mexicana",NULL,"","CRM","COMMANDERMEX","Mexico","N"
1840,"Commercial Aviation",NULL,"","CMS","ACCESS","Canada","N"
1841,"Commodore Aviation",NULL,"","GAR","","Australia","N"
1842,"Commonwealth Jet Service",NULL,"","CJS","COMMONWEALTH","United States","N"
1843,"CommutAir",NULL,"C5","UCA","COMMUTAIR","United States","Y"
1844,"Comores Airlines",NULL,"KR","CWK","CONTICOM","Comoros","Y"
1845,"Compagnia Generale Ripreseaeree",NULL,"","CGR","COMPRIP","Italy","N"
1846,"Compagnie Aerienne du Mali",NULL,"","CMM","CAMALI","Mali","N"
1847,"Compagnie Mauritanienne Des Transports",NULL,"","CPM","","Mauritania","N"
1848,"Compagnie de Bauxites de Guinee",NULL,"","GIC","CEBEGE","Guinea","N"
1849,"Compania Aerea de Valencia",NULL,"","AIF","","Spain","N"
1850,"Compania Aerotecnicas Fotograficas",NULL,"","ATF","AEROTECNICAS","Spain","N"
1851,"Compania Boliviana de Transporte Aereo Privado Aerosur",NULL,"","ASU"," S.A.","ASUR","N"
1852,"Compania De Actividades Y Servicios De Aviacion",NULL,"","LCT","STELLAIR","Spain","N"
1853,"Compania Ejecutiva",NULL,"","EJV","EJECUTIVA","Mexico","N"
1854,"Compania Helicopteros Del Sureste",NULL,"","HSE","HELISURESTE","Spain","N"
1855,"Compania Mexicana De Aeroplanos",NULL,"","MDR","AEROPLANOS","Mexico","N"
1856,"Compania Mexicargo",NULL,"GJ","MXC","MEXICARGO","Mexico","N"
1857,"Compania Transportes Aereos Del Sur",NULL,"","HSS","TAS HELICOPTEROS","Spain","N"
1858,"Compania de Servicios Aereos Tavisa",NULL,"","TAV","TAVISA","Spain","N"
1859,"Company Flight",NULL,"","CYF","COMPANY FLIGHT","Denmark","N"
1860,"Compass Airlines",NULL,"CP","CPZ","Compass Rose","United States","Y"
1861,"Compass International Airways",NULL,"","CPS","COMPASS","United Kingdom","N"
1862,"Compuflight Operations Service",NULL,"","XCO","","United States","N"
1863,"Compuserve Incorporated",NULL,"","XCS","","United States","N"
1864,"Conair Aviation",NULL,"","CRC","CONAIR-CANADA","Canada","N"
1865,"Concordavia",NULL,"","COD","CONCORDAVIA","Ukraine","N"
1866,"Condor Aero Services",NULL,"","CNR","CONAERO","United States","N"
1867,"Condor",NULL,"","CIB","CONDOR BERLIN","Germany","N"
1868,"Condor Flugdienst",NULL,"DE","CFG","CONDOR","Germany","Y"
1869,"Confort Air",NULL,"","COF","CONFORT","Canada","N"
1870,"Congo Air",NULL,"","CAK","","Bahamas","N"
1871,"Congressional Air",NULL,"","CGA","CONGRESSIONAL","United States","N"
1872,"Conifair Aviation",NULL,"","ROY","","Canada","N"
1873,"Connectair Charters",NULL,"","BSN","BASTION","Canada","N"
1874,"Conquest Airlines",NULL,"","CAC","CONQUEST AIR","United States","N"
